"CODIGO","DESCRIPCIO","CODIGO_ASO","RUBRO","CODIGO_DE_","GRABADO","ALICUOTA","PROVEEDOR","COSTO","MONEDA","FECHA_ALTA","MATERIAL","ADUANA","ORIGEN","DESPACHO","BOX","TIPO","FECHA_ULT_","FECHA_ULT_","CANTIDAD_U","STOCK","UNIDAD_DE_","SUBRUBRO","UNIDADES_P","CANTIDAD_D","FORMA_DE_V","ESTADO","STOCK_MINI","STOCK_MIN2","BONIFICACI","BONIFICAC2","BONIFICAC3","BONIFICAC4","PRECIO_DE_","PRECIO_DE2","PRECIO_DE3","PRECIO_DE4","MARGEN","BASE_COSTO","PRECIO_UNI","LISTA_FORZ","LISTA_FOR2","INCLUIRLIS","COLUMNAS","LOCAL_DE_V","UNIDAD_VEN","ACTUALIZAC","MODELO","MANGA","CIERRE","TELA","COLOR","TALLE","TALLE_EN_L","PROMEDIO","MINIMO_VTA","MULTIPLO_V","BARRA_PACK"
1108,1108B YUTE,1108,4,0,TRUE,21,,5, $,2006-01-16,93,27-09-05 BS AS,CHINA,05001 IC04127075Y,,2,02/11/09,2009-11-02,96,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/01/06 10:33,,,,,,,,,0,0,0
315,PLAYERO,315,4,0,TRUE,21,,4.68, $,2006-01-16,93,27-09-05 BS AS,CHINA,05001 IC04127075Y,,2,31/01/06,2006-01-31,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/01/06 10:21,,,,,,,,,0,0,0
4101,410-13 PARCHES,4101,4,0,TRUE,21,,4.32, $,2006-01-16,93,27-09-05 BS AS,CHINA,05001 IC04127075Y,,2,02/11/09,2009-11-02,11,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,14/03/12 12:16,,,,,,,,,0,0,0
340,GIRASOL,340,4,0,TRUE,21,,4.47, $,2006-01-16,93,27-09-05 BS AS,CHINA,05001 IC04127075Y,,2,02/11/09,2009-11-02,37,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/07/06 16:27,,,,,,,,,0,0,0
8012,TEJIDO,8012,4,0,TRUE,21,,3.65, $,2006-01-16,93,02-09-05 BS AS,CHINA,05001 IC04114135H,,2,02/11/09,2009-11-02,120,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/07/06 16:28,,,,,,,,,0,0,0
53451,CARTERA DIVISIONES,5345,1,0,TRUE,21,,7.3, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,,,,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:06,,,,,,,,,0,0,0
53452,CARTERA DIVISIONES,5345,1,0,TRUE,21,,7.3, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,06/06/06,2006-06-06,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:06,,,,,,,,,0,0,0
54061,GONDOLA DOS GUANTERAS,5406,22,0,TRUE,21,,6.8, $,2006-01-17,99,17-04-08 BS AS,CHINA,08 001 IC04 069988M,,2,02/11/09,2009-11-02,10,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/02/08 11:35,,,,,,,,,0,0,0
54062,GONDOLA DOS GUANTERAS,5406,22,0,TRUE,21,,6.8, $,2006-01-17,99,17-04-08 BS AS,CHINA,08 001 IC04 069988M,,2,02/11/09,2009-11-02,90,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/02/08 11:35,,,,,,,,,0,0,0
54281,CARTERA DOS MANIJAS,5428,1,0,TRUE,21,,6.9, $,2006-01-17,99,19-02-07 BS AS,CHINA,07001 IC 04027471P,,2,02/11/09,2009-11-02,12,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,25/01/07 12:09,,,,,,,,,0,0,0
54282,CARTERA DOS MANIJAS,5428,1,0,TRUE,21,,6.9, $,2006-01-17,99,19-02-07 BS AS,CHINA,07001 IC 04027471P,,2,22/02/07,2007-02-22,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,25/01/07 12:09,,,,,,,,,0,0,0
54301,CARTERA UNA MANIJA,5430,1,0,TRUE,21,,6.7, $,2006-01-17,99,19-02-07 BS AS,CHINA,07001 IC 04027471P,,2,02/11/09,2009-11-02,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,25/01/07 12:10,,,,,,,,,0,0,0
54302,CARTERA UNA MANIJA,5430,1,0,TRUE,21,,6.7, $,2006-01-17,99,19-02-07 BS AS,CHINA,07001 IC 04027471P,,2,22/02/07,2007-02-22,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,25/01/07 12:10,,,,,,,,,0,0,0
54151,NUDOS MANIJA LARGA TRES DIVI,5415,1,0,TRUE,21,,5.7, $,2006-01-17,99,19-02-07 BS AS,CHINA,07001 IC 04027471P,,2,22/02/07,2007-02-22,600,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 15:51,,,,,,,,,0,0,0
54152,NUDOS MANIJA LARGA TRES DIVI,5415,1,0,TRUE,21,,5.7, $,2006-01-17,99,19-02-07 BS AS,CHINA,07001 IC 04027471P,,2,22/02/07,2007-02-22,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 15:51,,,,,,,,,0,0,0
54161,NUDOS MEDIANA TRES DIVI,5416,38,0,TRUE,21,,6.3, $,2006-01-17,99,17-10-08 BS AS,CHINA,08001IC04 189736 G,,2,19/07/21,2021-07-19,6,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,08/08/08 16:58,,,,,,,,,0,0,0
54162,NUDOS MEDIANA TRES DIVI,5416,22,0,TRUE,21,,6.3, $,2006-01-17,99,17-04-08 BS AS,CHINA,08 001 IC04 069988M,,2,22/04/08,2008-04-22,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,27/02/08 11:38,,,,,,,,,0,0,0
500322,DOS DIV BOLSILLO FTE CHICO,50032,1,0,TRUE,21,,6.8, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,,,,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:17,,,,,,,,,0,0,0
500351,BOLSO DOS BOLSILLOS CHICO,50035,1,0,TRUE,21,,5.9, $,2006-01-17,99,14-06-07 BS AS,CHINA,07001 IC04091998H,,2,03/11/09,2009-11-03,39,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,15/05/07 12:38,,,,,,,,,0,0,0
500352,BOLSO DOS BOLSILLOS CHICO,50035,1,0,TRUE,21,,5.9, $,2006-01-17,99,14-06-07 BS AS,CHINA,07001 IC04091998H,,2,31/03/15,2015-03-31,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,15/05/07 12:38,,,,,,,,,0,0,0
500382,BOLSO DOS BOLSILLOS GRANDE,50038,1,0,TRUE,21,,7.8, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,11/05/06,2006-05-11,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 09:49,,,,,,,,,0,0,0
500871,TRES DIVISIONES,50087,1,0,TRUE,21,,7.7, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,36,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:07,,,,,,,,,0,0,0
500872,TRES DIVISIONES,50087,1,0,TRUE,21,,7.7, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:08,,,,,,,,,0,0,0
500881,DOS DIVISIONES,50088,1,0,TRUE,21,,7.06, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,18,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:12,,,,,,,,,0,0,0
500882,DOS DIVISIONES,50088,1,0,TRUE,21,,7.06, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,,,,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:12,,,,,,,,,0,0,0
500891,DOS GUANTERAS,50089,1,0,TRUE,21,,7.5, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,37,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:19,,,,,,,,,0,0,0
500892,DOS GUANTERAS,50089,1,0,TRUE,21,,7.5, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,11/05/06,2006-05-11,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:19,,,,,,,,,0,0,0
501001,GONDOLA HEBILLON,50100,1,0,TRUE,21,,7.5, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:31,,,,,,,,,0,0,0
501002,GONDOLA HEBILLON,50100,1,0,TRUE,21,,7.5, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:32,,,,,,,,,0,0,0
501021,CARTERA MEDIANA,50102,1,0,TRUE,21,,7.5, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,27/07/21,2021-07-27,37,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:43,,,,,,,,,0,0,0
501022,CARTERA MEDIANA,50102,1,0,TRUE,21,,7.5, $,2006-01-17,99,12-12-05 BS AS,HONG KONG,05 001 IC 04 166995F,,2,21/07/21,2021-07-21,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,28/07/06 10:44,,,,,,,,,0,0,0
130005,PESPUNTE OBLICUO CORTA CON VOLANTE,130005,3,0,TRUE,21,,2, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,4,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:04,,,,,,,,,0,0,0
130015,PESPUNTE OBLICUO FICHERO,130015,3,0,TRUE,21,,2.18, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:04,,,,,,,,,0,0,0
130050,PESPUNTE OBLICUO CHICA,130050,3,0,TRUE,21,,1.81, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,8,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:07,,,,,,,,,0,0,0
130055,PESPUNTE OBLICUO FICHERO COMPLETO,130055,3,0,TRUE,21,,2.92, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,8,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:03,,,,,,,,,0,0,0
130101,PESPUNTE OBLICUO MONEDERO REDONDO,130101,3,0,TRUE,21,,0.78, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,12/06/06,2006-06-12,181,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:08,,,,,,,,,0,0,0
130257,PESPUNTE OBLICUO MEDIANA,130257,3,0,TRUE,21,,1.91, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,11/05/06,2006-05-11,5,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:08,,,,,,,,,0,0,0
210001,LETRAS CORTA CON MONEDERO,210001,3,0,TRUE,21,,1.81, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,24/06/22 15:13,,,,,,,,,0,0,0
210003,LETRAS FICHERO CON RABILLO,210003,3,0,TRUE,21,,1.98, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:45,,,,,,,,,0,0,0
210004,LETRAS CIGARRERA,210004,3,0,TRUE,21,,1.38, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,12/06/06,2006-06-12,25,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:46,,,,,,,,,0,0,0
210015,LETRAS FICHERO,210015,3,0,TRUE,21,,1.81, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:44,,,,,,,,,0,0,0
210105,LETRAS MONED CON LLAV,210105,3,0,TRUE,21,,0.92, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,12/06/06,2006-06-12,87,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:46,,,,,,,,,0,0,0
210257,LETRAS MEDIANA,210257,3,0,TRUE,21,,1.63, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,13,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:45,,,,,,,,,0,0,0
270005,BARRA CORTA CON VOLANTE,270005,3,0,TRUE,21,,1.89, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:59,,,,,,,,,0,0,0
270006,BARRA CORTA DOBLE,270006,3,0,TRUE,21,,2.16, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:00,,,,,,,,,0,0,0
270010,BARRA FICHERO ACORDEON,270010,3,0,TRUE,21,,2.53, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:55,,,,,,,,,0,0,0
270011,BARRA MEDIANA,270011,3,0,TRUE,21,,1.66, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:59,,,,,,,,,0,0,0
270012,BARRA FICH CON VOLANTE,270012,3,0,TRUE,21,,2.13, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,5,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:55,,,,,,,,,0,0,0
270038,BARRA MONEDERO,270038,3,0,TRUE,21,,1.06, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,19,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:01,,,,,,,,,0,0,0
270064,BARRA FICH CON BOLSILLO,270064,3,0,TRUE,21,,2.83, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,02/11/09,2009-11-02,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:01,,,,,,,,,0,0,0
300001,TACHITAS CORTA CON MONED,300001,3,0,TRUE,21,,2, $,2006-01-23,90,23-03-09 BS AS,CHINA,09001IC04 039547 B,,2,27/08/10,2010-08-27,9,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,26/03/09 10:04,,,,,,,,,0,0,0
300002,TACHITAS FICHERO SIMPLE,300002,3,0,TRUE,21,,2.07, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,6,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 11:02,,,,,,,,,0,0,0
300008,TACHITAS FICHERO COMPLETO,300008,3,0,TRUE,21,,2.57, $,2006-01-23,90,23-03-09 BS AS,CHINA,09001IC04 039547 B,,2,03/11/09,2009-11-03,8,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,16/03/12 10:12,,,,,,,,,0,0,0
300011,LINEA TACHAS S/ MANIJA,30001,789,0,TRUE,21,,1.61, $,2017-06-28,8,10-08-17 BS AS,CHINA,17001IC04156568D,,2,14/08/17,2017-08-14,450,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,15/08/17 15:30,,,,,,,,,0,0,0
300050,TACHITAS CHICA,300050,3,0,TRUE,21,,1.7, $,2006-01-23,90,23-03-09 BS AS,CHINA,09001IC04 039547 B,,2,06/01/10,2010-01-06,220,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,16/03/12 10:13,,,,,,,,,0,0,0
330005,FLECHA CORTA CON VOL,330005,3,0,TRUE,21,,2.05, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,12/06/06,2006-06-12,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:37,,,,,,,,,0,0,0
330008,FLECHA FICHERO COMPLETO,330008,3,0,TRUE,21,,2.62, $,2006-01-23,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:36,,,,,,,,,0,0,0
330015,FLECHA FICHERO,330015,3,0,TRUE,21,,2.16, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:37,,,,,,,,,0,0,0
330017,FLECHA MEDIANA,330017,3,0,TRUE,21,,1.77, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,5,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:38,,,,,,,,,0,0,0
350002,CRUCES FICHERO SIMPLE,350002,3,0,TRUE,21,,2.28, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:31,,,,,,,,,0,0,0
350005,CRUCES CORTA CON VOL,350005,3,0,TRUE,21,,2.05, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,11/05/06,2006-05-11,34,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:31,,,,,,,,,0,0,0
350010,CRUCES FICHERO ACORDEON,350010,3,0,TRUE,21,,2.75, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:31,,,,,,,,,0,0,0
350016,CRUCES CHICA CHATA,350016,3,0,TRUE,21,,1.95, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:32,,,,,,,,,0,0,0
350038,CRUCES MONEDERO,350038,3,0,TRUE,21,,1.22, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,4,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:32,,,,,,,,,0,0,0
380001,MARCO CORTA CON MONED,380001,3,0,TRUE,21,,1.95, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,4,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:53,,,,,,,,,0,0,0
380002,MARCO FICHERO SIMPLE,380002,3,0,TRUE,21,,2.04, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:53,,,,,,,,,0,0,0
380005,MARCO CORTA CON VOLANTE,380005,3,0,TRUE,21,,1.88, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,30/01/06,2006-01-30,1008,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:53,,,,,,,,,0,0,0
380008,MARCO FICHERO COMPLETO,380008,3,0,TRUE,21,,2.53, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:52,,,,,,,,,0,0,0
380038,MARCO MONEDERO,380038,3,0,TRUE,21,,1.06, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,12/06/06,2006-06-12,286,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:54,,,,,,,,,0,0,0
390002,BOTON FICHERO SIMPLE,390002,3,0,TRUE,21,,1.75, $,2006-01-24,90,03-11-06 BS AS,CHINA,06001IC04156854 W,,2,06/11/06,2006-11-06,1200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 16:53,,,,,,,,,0,0,0
390010,BOTON FICHERO ACORDEON,390010,3,0,TRUE,21,,2.57, $,2006-01-24,90,03-11-06 BS AS,CHINA,06001 IC04 156801Y,,2,03/11/06,2006-11-03,1440,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 16:54,,,,,,,,,0,0,0
390011,BOTON MEDIANA,390011,3,0,TRUE,21,,1.86, $,2006-01-24,90,03-11-06 BS AS,CHINA,06001IC04156854 W,,2,06/11/06,2006-11-06,1200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 16:54,,,,,,,,,0,0,0
390016,BOTON CHICA CHATA,390016,3,0,TRUE,21,,1.88, $,2006-01-24,90,03-11-06 BS AS,CHINA,06001 IC04 156801Y,,2,03/11/06,2006-11-03,1200,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 16:54,,,,,,,,,0,0,0
390065,BOTON BANDOLERA,390065,3,0,TRUE,21,,2.73, $,2006-01-24,90,03-11-06 BS AS,CHINA,06001 IC04 156801Y,,2,05/10/10,2010-10-05,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,21/02/07 16:54,,,,,,,,,0,0,0
390101,BOTON MONED REDONDO,390101,3,0,TRUE,21,,0.69, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,11,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:51,,,,,,,,,0,0,0
400001,OJALES CORTA CON MONED,400001,3,0,TRUE,21,,2.05, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:36,,,,,,,,,0,0,0
400003,OJALES FICH CON RABILLO,400003,3,0,TRUE,21,,2.3, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,11/05/06,2006-05-11,3,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:35,,,,,,,,,0,0,0
400011,BOLSITO PATCHWORK,40001,788,0,TRUE,21,,1.7, $,2017-06-29,9,01-08-17 BS AS,CHINA,17001IC04149070 Z,,2,04/08/17,2017-08-04,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,29/06/17 11:28,,,,,,,,,0,0,0
400015,OJALES FICHERO,400015,3,0,TRUE,21,,2.34, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,16,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:35,,,,,,,,,0,0,0
400038,OJALES MONEDERO,400038,3,0,TRUE,21,,1.17, $,2006-01-24,90,26-01-06 BS AS,CHINA,06001IC04 012852L,,2,03/11/09,2009-11-03,9,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/02/06 10:36,,,,,,,,,0,0,0
